CENTROID_ID,NEAREST_CENTROIDS_DISTANCE,PULocationID,BinNum,duration,num_trips
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.43482252278188377""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.2520124689195202""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.3368633205820597""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.3694553509325669""
  }]
}",142,11,14.00194175,515
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.9556902201241172""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.2047348174646582""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.4502788363407175""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5746485931102736""
  }]
}",24,7,17.47169811,53
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.1546162086890202""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.5644429035559648""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.5513954472197744""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.474802598917524""
  }]
}",141,6,8.838509317,322
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.8689644855950307""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.4952542530455966""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.1710807104594649""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.4697573203573278""
  }]
}",229,8,11.94565217,276
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.63160152591118646""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.4537254454474073""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.3747498010964549""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6992913780305923""
  }]
}",127,9,27.73333333,15
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.59516060341707178""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.5200214154178691""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.607267744779145""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.57999669837146""
  }]
}",79,6,24.78313253,83
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.083056511734434""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.490899773891857""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.1927879248543802""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.8977927647240183""
  }]
}",45,9,36.2,10
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.40189111206307843""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.4774989046576579""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.1159199592774653""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5858388095467291""
  }]
}",107,8,27.14285714,133
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.99653002607545349""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.7316555099891593""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.010466545011901""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.898554656551342""
  }]
}",12,7,37,1
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.49936053559384275""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.0504284941176629""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.2515136590818767""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.4828589157050374""
  }]
}",233,10,12.63207547,318
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.29383910847192551""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.8661150127059027""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.8939825633219047""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6665904658734121""
  }]
}",209,6,28,22
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.3156538563679667""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.8148043629364576""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.8477743728639684""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.70709075932011""
  }]
}",211,1,24.23157895,95
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.8757919697610842""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.7162382499451949""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.4695295937150767""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7020190905727119""
  }]
}",125,2,21.375,8
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.0193894885812029""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.67457545039686""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""3.1020980621316592""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.80937080483472""
  }]
}",229,2,7.03125,32
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.6436213892792545""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.3005239653193086""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.6789302586034873""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5705937856468566""
  }]
}",234,1,16.82692308,260
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.1132323995501698""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.5171086721566964""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.2192735785961188""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.77851307990602""
  }]
}",231,9,36.45595855,193
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.0357945276763227""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.1807590798550291""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.0063090646107664""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.4724957210021348""
  }]
}",229,7,13.06302521,238
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.74218595209735039""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.4271635086820871""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.5420376342325832""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.54166932207121""
  }]
}",166,5,18.54205607,107
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.078006547175998253""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.778079161990713""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.0738064638735048""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.68449910016396""
  }]
}",202,7,28.54545455,11
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.587765757758481""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.2515232599380814""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.6258712384917948""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6863353159868488""
  }]
}",238,3,10.12676056,71
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.7959614490988588""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.1155583687503507""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.7017845527556532""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.72032016862214""
  }]
}",88,1,19.11904762,42
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.70655810750026249""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.2924903012987667""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.8142352224014888""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7846776919534566""
  }]
}",113,8,34.0877193,57
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.2439743632709581""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.9852313043306284""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""3.3518070111380864""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7763150573070146""
  }]
}",140,1,6.04494382,178
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.1385220751785807""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.2736936210283207""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6744025938657412""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6170172043126954""
  }]
}",114,11,25.47311828,186
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.98218402585150089""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.1758304546772038""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.4571830695961285""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6311787490250556""
  }]
}",13,10,25.90598291,117
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.31507630760505384""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.8456577041889213""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.0754776232468837""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6393615182478882""
  }]
}",163,4,13.9,30
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.587556307194371""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.5247052644461818""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.83398155138873""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5372040096803534""
  }]
}",143,4,18.90647482,139
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.21106375721577916""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.9459095964428825""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.1049509714719372""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.655597039937696""
  }]
}",234,3,16.40909091,22
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.0921552185897891""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.3267327559214834""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.2779562164431058""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6653258827757877""
  }]
}",243,3,23.52,25
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.53132604870669964""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.3851236004168463""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.1544019586700363""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6291469293506946""
  }]
}",232,10,20.63492063,63
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.98160644634046446""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.5803281165778129""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""3.0735408635658756""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.8838127022160513""
  }]
}",209,8,36.46153846,13
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.14609515408595525""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.7093308941609409""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.0076670936462011""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6497237380904544""
  }]
}",148,7,27.91111111,45
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.91967963425082355""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.1726022457686986""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.6532286210245712""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7872053826860945""
  }]
}",128,4,32,1
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.77205014128356508""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.3626259235840559""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.87682393682798""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.8110127719440055""
  }]
}",158,8,34.66666667,42
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.3185285272611003""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.0448540212338178""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.8997386969045276""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.3787350792691768""
  }]
}",236,9,6.600700525,571
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.3133257704644328""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.5563984267406328""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""3.0989944924855837""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.68211344949486""
  }]
}",236,11,6.222222222,252
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.2771773059610285""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.5450891061884069""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""3.0673478432474042""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5803605316487861""
  }]
}",75,11,6.547803618,387
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.008925648928054""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.1165142076686358""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.4258302656375208""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5844694505947423""
  }]
}",68,10,25.45142857,175
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.0196284793934141""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.2683670890183207""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.281732858783204""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.459211207397793""
  }]
}",142,6,19.06698565,209
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.4668782641944571""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.8200619376981331""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.9018330917055155""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5636981216878922""
  }]
}",262,8,6.057239057,297
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.0636360635589823""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.4625151538970487""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""3.0624970818971424""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7623854227567364""
  }]
}",140,3,6.323529412,68
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.67431360274666552""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.4247308986435256""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.5010975071037451""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.49299750401914""
  }]
}",163,8,17.98333333,180
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.79516431919376074""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.1928666526078175""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.260074665405615""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.647427215240624""
  }]
}",243,10,22.78846154,52
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.0531045914715231""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.140658132946087""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.9780339007345151""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5745002215790258""
  }]
}",48,4,22.90566038,106
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.43720191023282107""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.0392252589007951""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.1909746417927916""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5526974901938981""
  }]
}",151,10,13.11792453,212
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.29951430889145553""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.8222497420650963""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.978280324829971""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.484388545706592""
  }]
}",239,4,14.78813559,236
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.861257339492599""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.6043869256631207""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.9547953869318531""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.781724009282085""
  }]
}",162,2,8.363636364,33
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.39436280656886563""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.7069097442210142""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.7484781888733061""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6326868199065654""
  }]
}",194,9,16.31818182,22
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.150742396081375""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.7385814095447785""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""3.223734828376088""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.8434088516931162""
  }]
}",262,2,5.944444444,18
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.0748606643868603""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.2012674548072124""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.9418834128668441""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.65255633102179""
  }]
}",262,4,6.548022599,177
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.86976741400969249""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.2428818008585367""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.7712924113946777""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.47874417985869""
  }]
}",162,6,15.08415842,202
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.0580695644679434""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.1523055761972363""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.3444917721992993""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5148069566352422""
  }]
}",170,6,20.875,136
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.71214097851989466""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.4605059474963895""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.8833599691300358""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.3690406818994""
  }]
}",238,8,14.34210526,380
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.996230275262678""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.6427130719381469""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.8176199018064119""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.69254699255054""
  }]
}",246,12,23.35,120
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.57375118951142134""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.3373546311159812""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.4048877583738548""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6411729141960816""
  }]
}",151,11,12.36538462,156
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.65161391579590322""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.6888557087336666""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.7283963091746868""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.708094658439844""
  }]
}",41,1,12.49122807,114
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.4658298059342334""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6228161476560792""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""3.2384892775534309""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7785250949448983""
  }]
}",262,11,5,156
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.913888457241702""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.4076146787571602""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.595598976253362""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6630649956419372""
  }]
}",90,10,27.76146789,109
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.85199940630285853""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.0167968262895131""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.7615702334421555""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.4728079816960875""
  }]
}",170,8,22.81333333,225
